image,BPP,PSNR,LPIPS
img_0000.png,0.030487060546875,20.976552068423345,0.14048385620117188
img_0001.png,0.030487060546875,24.3419341731912,0.13868165016174316
img_0002.png,0.030487060546875,25.786470485324763,0.10186325013637543
img_0003.png,0.030487060546875,21.000194759411613,0.2048427164554596
img_0004.png,0.030487060546875,28.26359978276221,0.1809607297182083
