image,decompressed_image,BPP,PSNR,LPIPS
img_0000.png,img_0000_decomp.png,0.030487060546875,20.356248064674215,0.16646692156791687
img_0001.png,img_0001_decomp.png,0.030487060546875,23.328264794292323,0.1868821084499359
img_0002.png,img_0002_decomp.png,0.030487060546875,25.30806444835627,0.12377771735191345
img_0003.png,img_0003_decomp.png,0.030487060546875,19.873437551004482,0.30145978927612305
img_0004.png,img_0004_decomp.png,0.030487060546875,27.772767101233747,0.22978320717811584
