image,BPP,PSNR,LPIPS
img_0000.png,0.030487060546875,21.014783384460692,0.12085230648517609
img_0001.png,0.030487060546875,25.13639426613625,0.1162840723991394
img_0002.png,0.030487060546875,26.33171153473832,0.08312562853097916
img_0003.png,0.030487060546875,21.659208692010438,0.17118385434150696
img_0004.png,0.030487060546875,29.2271040773748,0.15620897710323334
